siteid,description,state,latitude,longitude,elevation,timezone,install,horizontal_datum,vertical_datum,vertical_accuracy,elevation_method,tz_offset,active_flag,type,responsibility,agency_region
lmnralkmohave,Lake Mead National Recreation Area; AZ. Lake Mohave,AZ,35.5000,-114.7000,,US/Mountain,,,,0,,,,diversion,,LC
lmnratemplebar,Lake Mead National Recreation Area; AZ. Lake Mead /Temple Bar,AZ,36.1000,-114.3000,,US/Mountain,,,,0,,,,diversion,,LC
lowercoloradoriverdamsprojectdavisdam,Lower Colorado River Dams Project (Davis Dam),AZ,35.2000,-114.5700,,US/Mountain,,,,0,,,,diversion,,LC
marinecorpsairstationyuma,Marine Corps Air Station (Yuma),AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,diversion,,LC
miscellaneousandchecksumnevada,Miscellaneous and Check Sum - Nevada,NV,35.1000,-114.6000,,US/Pacific,,,,0,,,,diversion,,LC
miscellaneousothersandsumcheckarizona,Miscellaneous Others and Sum Check - Arizona,AZ,33.7000,-114.3000,,US/Mountain,,,,0,,,,diversion,,LC
miscellaneousothersandsumcheckca,Miscellaneous Others and Sum Check - CA,CA,32.7000,-114.5000,,US/Pacific,,,,0,,,,diversion,,LC
mohavevalleyirrigationdistrict,Mohave Valley Irrigation District,AZ,35.0000,-114.7000,,US/Mountain,,,,0,,,,diversion,,LC
mohavewaterconservationdistrict,Mohave Water Conservation District,AZ,35.2000,-114.5700,,US/Mountain,,,,0,,,,diversion,,LC
mwd,MWD Canal Export,CA,34.3164,-114.1564,,US/Pacific,,,,0,,,,diversion,,LC
nellisairforcebase,Nellis Air Force Base,NV,36.0500,-114.8000,,US/Pacific,,,,0,,,,diversion,,LC
nevadadepartmentoffishandgame,Nevada Department of Fish and Game,NV,36.0500,-114.8200,,US/Pacific,,,,0,,,,diversion,,LC
northgilamaincanalto#1,North Gila Main Canal T.O. #1,AZ,32.8700,-114.4800,,US/Mountain,,,,0,,,,diversion,,LC
northgilavalleyirrigationdistrict,North Gila Valley Irrigation District,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,diversion,,LC
otherarizonauserspumping,Other Arizona Users Pumping; Lees Ferry to Davis Dam,AZ,35.5000,-114.7000,,US/Mountain,,,,0,,,,diversion,,LC
otherarizonauserspumpingbelowimperialdam,Other Arizona Users Pumping - below Imperial Dam,AZ,32.7500,-114.5000,,US/Mountain,,,,0,,,,diversion,,LC
otherarizonauserspumpingdavistoparker,Other Arizona Users Pumping - Davis to Parker,AZ,35.0000,-114.7000,,US/Mountain,,,,0,,,,diversion,,LC
otherarizonauserspumpingparkertoimperial,Other Arizona Users Pumping - Parker to Imperial,AZ,33.7000,-114.3000,,US/Mountain,,,,0,,,,diversion,,LC
othercaliforniauserspumpingbelowimperialdam,Other California Users Pumping - below Imperial Dam,CA,32.7000,-114.5000,,US/Pacific,,,,0,,,,diversion,,LC
othercaliforniauserspumpingdavistoparker,Other California Users Pumping - Davis to Parker,CA,34.8000,-114.5000,,US/Pacific,,,,0,,,,diversion,,LC
othercaliforniauserspumpingparkertoimperial,Other California Users Pumping - Parker to Imperial,CA,33.7000,-114.5000,,US/Pacific,,,,0,,,,diversion,,LC
othernevadauserspumpinginfloodplaindavisdamtocalbndry,Other Nevada Users Pumping in Flood Plain Davis Dam to Cal Bndry,NV,35.1000,-114.6000,,US/Pacific,,,,0,,,,diversion,,LC
pacificcoastbuildingproductsinc,Pacific Coast Building Products Inc.,NV,36.1500,-114.8000,,US/Pacific,,,,0,,,,diversion,,LC
paloverdecanal,Palo Verde Canal,CA,33.7300,-114.3100,,US/Pacific,,,,0,,,,diversion,,LC
parkerdamandgovernmentcamp,Parker Dam and Government Camp,CA,34.3200,-114.1600,,US/Pacific,,,,0,,,,diversion,,LC
pdmlc,Lake Havasu,AZ,34.3067,-114.1364,,US/Mountain,,,,0,,,,reservoir,,LC
pglc,Colorado River at Parker Gage,CA,34.1428,-114.3189,347.30,US/Pacific,,,,0,,,,stream,,LC
pumpedfromsouthgilawellsdpocs,Pumped from South Gila Wells (DPOC'S),AZ,32.7500,-114.5000,,US/Mountain,,,,0,,,,diversion,,LC
pvc,Palo Verde Main Canal,CA,33.7169,-114.5047,,US/Pacific,,,,0,,,,diversion,,LC
pvidc28lowerspill,PVID C-28 Lower Spill,CA,32.8700,-114.4800,,US/Pacific,,,,0,,,,canal,,LC
pvidc28upperspill,PVID C-28 Upper Spill,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,canal,,LC
pvidccanalspill,PVID C-Canal Spill,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,canal,,LC
pvidd10112spill,PVID D-10-11-2 Spill,AZ,32.8700,-114.4800,,US/Mountain,,,,0,,,,canal,,LC
pvidd10115spill,PVID D-10-11-5 Spill,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,canal,,LC
pvidd231spill,PVID D-23-1 Spill,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,canal,,LC
pvidd23spill,PVID D-23 Spill,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,canal,,LC
pvidfcanalspill,PVID F-Canal Spill,CA,32.7300,-114.4900,,US/Pacific,,,,0,,,,canal,,LC
pvlc,Colorado River Below Palo Verde Dam,AZ,33.7319,-114.4978,271.90,US/Mountain,,,,0,,,,stream,,LC
pvof,Palo Verde Outfall Drain,CA,33.3356,-114.7094,,US/Pacific,,,,0,,,,canal,,LC
robertbgriffithwaterproject,Robert B. Griffith Water Project,NV,36.0500,-114.8000,,US/Pacific,,,,0,,,,diversion,,LC
rs41lc,Colorado River at River Section 41,AZ,34.6986,-114.4664,455.30,US/Mountain,,,,0,,,,stream,,LC
sanbernadinocounty,San Bernadino County,CA,34.7000,-114.5000,,US/Pacific,,,,0,,,,diversion,,LC
senatorwashreservoir,Senator Wash Reservoir,AZ,32.9039,-114.4769,245.00,US/Mountain,,,,0,,,,reservoir,,LC
southernnevadawaterauthoritysce,Southern Nevada Water Authority (SCE),NV,33.1500,-114.6000,,US/Pacific,,,,0,,,,diversion,,LC
southernpacificcompany,Southern Pacific Company,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,diversion,,LC
tflc,Colorado River at Taylor Ferry,AZ,33.4508,-114.6353,236.00,US/Mountain,,,,0,,,,stream,,LC
townofparker,Town of Parker,AZ,34.1500,-114.2600,,US/Mountain,,,,0,,,,diversion,,LC
unassignedreturns,Unassigned Returns,CA,32.6000,-114.5000,,US/Pacific,,,,0,,,,diversion,,LC
unitbirrigationanddrainagedistrict,Unit B Irrigation and Drainage District,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,diversion,,LC
universityofarizona,University of Arizona,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,diversion,,LC
welltonmowhawkirrigationanddrainagedistrict,Wellton Mowhawk Irrigation and Drainage District,AZ,32.8800,-114.4600,168.84,US/Mountain,,,,0,,,,diversion,,LC
wwlc,Colorado River at Water Wheel,AZ,33.9206,-114.5356,305.91,US/Mountain,,,,0,,,,stream,,LC
yumaareaoffice,Yuma Area Office; USBR,AZ,32.7500,-114.6000,,US/Mountain,,,,0,,,,diversion,,LC
yumacountywaterusersassociation,Yuma County Water Users Association,AZ,32.8700,-114.4800,,US/Mountain,,,,0,,,,diversion,,LC
yumairrigationdistrict,Yuma Irrigation District,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,diversion,,LC
yumamesadivision,Yuma Mesa Division,AZ,32.7500,-114.5000,,US/Mountain,,,,0,,,,diversion,,LC
yumamesafruitgrowersassn,Yuma Mesa Fruit Growers Assn.,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,diversion,,LC
yumamesairrigationanddrainagedistrict,Yuma Mesa Irrigation and Drainage District,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,diversion,,LC
yumaprojectreservationdivision,Yuma Project Reservation Division,CA,32.7300,-114.4900,,US/Pacific,,,,0,,,,diversion,,LC
yumaprojectreservationdivisionbardunitsystem1,Yuma Project Reservation Division - Bard Unit (System1),CA,32.8700,-114.4800,,US/Pacific,,,,0,,,,diversion,,LC
yumaprojectreservationdivisionindianunitsystem2,Yuma Project Reservation Division - Indian Unit (System2),CA,32.8700,-114.4800,,US/Pacific,,,,0,,,,diversion,,LC
yumaprovingground,Yuma Proving Ground; Wells W;X;Y;Z,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,diversion,,LC
yumaunionhighschool,Yuma Union High School,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,diversion,,LC
abiquiureservoir,ABIQUIU RESERVOIR,NM,36.2400,-106.4289,6250.00,US/Mountain,,,,0,,,,reservoir,,UC
adamstunnelatnrestespark,ALVA B. ADAMS TUNNEL AT EAST PORTAL NEAR ESTES PARK,CO,40.3278,-105.5775,,US/Mountain,,,,0,,,,diversion,,UC
aguacanyonswe,AGUA CANYON,UT,37.5200,-112.2712,8900.00,US/Mountain,,,,0,,,,snotel,,UC
ahshislepahwashnearkimbeto,AH-SHI-SLE-PAH WASH NEAR KIMBETO ;NM,NM,36.1503,-107.9464,6180.00,US/Mountain,,,,0,,,,stream,,UC
alfalfablfruitgrowers,ALFALFA RUN BL FRUITGROWERS; Deliveries,CO,38.8267,-107.9553,5650.00,US/Mountain,,,,0,,,,canal,,UC
alfalfaditchabovefruitgrowersreservoir,ALFALFA DITCH ABOVE FRUIT GROWERS RESERVOIR NEAR ECKERT,CO,38.8547,-107.9292,5500.00,US/Mountain,,,,0,,,,diversion,,UC
americancanalatelpaso,AMERICAN CANAL AT EL PASO,TX,31.7669,-106.5250,3727.00,US/Mountain,,,,0,,,,canal,,UC
animasriverabovetacoma,ANIMAS RIVER AT TALL TIMBER RESORT NEAR ROCKWOOD,CO,37.5667,-107.7750,7520.00,US/Mountain,,,,0,,,,stream,,UC
animasriveratdurango,ANIMAS RIVER AT DURANGO; CO.,CO,37.2669,-107.8797,6501.57,US/Mountain,,,,0,,,,stream,,UC
animasriveratfarmington,ANIMAS RIVER AT FARMINGTON; NM,NM,36.7214,-108.2014,5280.00,US/Mountain,,,,0,,,,stream,,UC
animasriverathowardsville,ANIMAS RIVER AT HOWARDSVILLE; CO.,CO,37.8169,-107.5989,9616.98,US/Mountain,,,,0,,,,stream,,UC
animasriveratsilverton,ANIMAS RIVER AT SILVERTON; CO.,CO,37.8003,-107.6586,9290.00,US/Mountain,,,,0,,,,stream,,UC
animasriverbelowdpp,ANIMAS RIVER BELOW DPP,CO,37.2492,-107.8725,,US/Mountain,,,,0,,,,stream,,UC
animasriverbelowsilverton,ANIMAS RIVER BELOW SILVERTON; CO,CO,37.7903,-107.6669,9200.00,US/Mountain,,,,0,,,,stream,,UC
animasrivernearcedarhill,ANIMAS RIVER NEAR CEDAR HILL; N. MEX.,CO,37.0381,-107.8736,5960.00,US/Mountain,,,,0,,,,stream,,UC
apishapaswe,APISHAPA,CO,37.3300,-105.0675,10000.00,US/Mountain,,,,0,,,,snotel,,UC
arrowswe,ARROW,CO,39.9167,-105.7500,9680.00,US/Mountain,,,,0,,,,snotel,,UC
avalon,AVALON RESERVOIR NEAR CARLSBAD; NM,NM,32.4908,-104.2514,3194.00,US/Mountain,,,,0,,,,reservoir,,UC
azoteatunnel,AZOTEA TUNNEL OUTLET NEAR CHAMA; NM,NM,34.0100,-106.4100,,US/Mountain,,,,0,,,,diversion,,UC
batemanswe,BATEMAN,NM,36.5167,-106.3167,9300.00,US/Mountain,,,,0,,,,snotel,,UC
battlemountainswe,BATTLE MOUNTAIN,WY,41.0500,-107.2667,7440.00,US/Mountain,,,,0,,,,snotel,,UC
beartownswe,BEARTOWN,CO,37.7167,-107.5167,11600.00,US/Mountain,,,,0,,,,snotel,,UC
beavercreeknearnorwood,BEAVER CREEK NEAR NORWOOD; CO,CO,37.9700,-108.1950,8010.00,US/Mountain,,,,0,,,,stream,,UC
beaverdamsswe,BEAVER DAMS,UT,39.1333,-111.5500,8000.00,US/Mountain,,,,0,,,,snotel,,UC
beaverdivideswe,BEAVER DIVIDE,UT,40.6167,-111.0667,8280.00,US/Mountain,,,,0,,,,snotel,,UC
benlomondpeakswe,BEN LOMOND PEAK,UT,41.3667,-111.9500,8000.00,US/Mountain,,,,0,,,,snotel,,UC
benlomondtrailswe,BEN LOMOND TRAIL,UT,41.3833,-111.9167,6000.00,US/Mountain,,,,0,,,,snotel,,UC
berthoudsummitswe,BERTHOUD SUMMIT,CO,39.8000,-105.7833,11300.00,US/Mountain,,,,0,,,,snotel,,UC
bigflatswe,BIG FLAT,UT,38.3000,-112.3500,10290.00,US/Mountain,,,,0,,,,snotel,,UC
bigsandy,BIG SANDY RESERVOIR,WY,42.1457,-109.2543,6757.50,US/Mountain,,,,0,,,,reservoir,,UC
bigsandyopeningswe,BIG SANDY OPENING,WY,42.6500,-109.2667,9080.00,US/Mountain,,,,0,,,,snotel,,UC
bigsandyrivernearfarson,BIG SANDY RIVER ABOVE BIG SANDY RESERVOIR NEAR FARSON,WY,42.3169,-109.4850,6770.00,US/Mountain,,,,0,,,,stream,,UC
bisonlakeswe,BISON LAKE,CO,39.7667,-107.3500,10880.00,US/Mountain,,,,0,,,,snotel,,UC
blackflatumckswe,BLACK FLAT-U.M. CK,UT,38.6833,-111.5833,9400.00,US/Mountain,,,,0,,,,snotel,,UC
blackriveratmalaga,BLACK RIVER AT MALAGA; NM,NM,32.2409,-104.0647,,US/Mountain,,,,0,,,,stream,,UC
blacksforkatlittleamerica,BLACKS FORK AT LITTLE AMERICA,WY,41.5461,-104.6928,,US/Mountain,,,,0,,,,stream,,UC
blackspringswashnrmexicansprings,BLACK SPRINGS WASH NR MEXICAN SPRINGS; N MEX,NM,35.7611,-108.8167,6280.00,US/Mountain,,,,0,,,,stream,,UC
blancodiversion,BLANCO DIVERSION NEAR PAGOSA SPRINGS,CO,37.2036,-106.8097,,US/Mountain,,,,0,,,,diversion,,UC
blindbullsumswe,BLIND BULL SUM,WY,42.9500,-110.6000,8900.00,US/Mountain,,,,0,,,,snotel,,UC
bluemesa,BLUE MESA RESERVOIR,CO,38.2714,-107.2050,7519.40,US/Mountain,,,,0,,,,reservoir,,UC
boxcreekswe,BOX CREEK,UT,38.5000,-112.0167,9800.00,US/Mountain,,,,0,,,,snotel,,UC
brantley,BRANTLEY LAKE,NM,32.3248,-104.2243,3202.50,US/Mountain,,,,0,,,,reservoir,,UC
brightonswe,BRIGHTON,UT,40.6000,-111.6167,8750.00,US/Mountain,,,,0,,,,snotel,,UC
brownduckswe,BROWN DUCK,UT,40.5833,-110.5833,10600.00,US/Mountain,,,,0,,,,snotel,,UC
brumleyswe,BRUMLEY,CO,39.0833,-106.5333,10600.00,US/Mountain,,,,0,,,,snotel,,UC
buckflatswe,BUCK FLAT,UT,39.1333,-111.4333,9800.00,US/Mountain,,,,0,,,,snotel,,UC
buffaloparkswe,BUFFALO PARK,CO,40.2167,-106.5833,9240.00,US/Mountain,,,,0,,,,snotel,,UC
buglakeswe,BUG LAKE,UT,41.6833,-111.4167,7950.00,US/Mountain,,,,0,,,,snotel,,UC
burnhamwashnrburnham,BURNHAM WASH NR BURNHAM; NM,NM,36.3531,-108.4544,0.00,US/Mountain,,,,0,,,,stream,,UC
burromountainswe,BURRO MOUNTAIN,CO,39.8833,-107.6000,9400.00,US/Mountain,,,,0,,,,snotel,,UC
butteswe,BUTTE,CO,38.9000,-106.9500,10160.00,US/Mountain,,,,0,,,,snotel,,UC
caballo,CABALLO RESERVOIR,NM,32.8847,-107.2919,4172.44,US/Mountain,,,,0,,,,reservoir,,UC
campjacksonswe,CAMP JACKSON,UT,37.8000,-109.4833,8600.00,US/Mountain,,,,0,,,,snotel,,UC
canonlargonrblanco,CANON LARGO NR BLANCO;NM,NM,36.6900,-107.7558,0.00,US/Mountain,,,,0,,,,stream,,UC
cascade2swe,CASCADE #2,CO,37.6667,-107.8000,8920.00,US/Mountain,,,,0,,,,snotel,,UC
cascademountainswe,CASCADE MOUNTAIN,UT,40.2800,-111.6090,7768.00,US/Mountain,,,,0,,,,snotel,,UC
cascadeswe,CASCADE,CO,37.6500,-107.8000,8880.00,US/Mountain,,,,0,,,,snotel,,UC
castlevalleyswe,CASTLE VALLEY,UT,37.7500,-112.7333,9580.00,US/Mountain,,,,0,,,,snotel,,UC
causey,CAUSEY RESERVOIR,UT,41.1730,-111.3500,5692.00,US/Mountain,,,,0,,,,reservoir,,UC
cementcreekatsilverton,CEMENT CREEK AT SILVERTON; CO,CO,37.8197,-107.6631,9380.00,US/Mountain,,,,0,,,,stream,,UC
chacorivernearwaterflow,CHACO RIVER NEAR WATERFLOW ; NM,NM,36.7244,-108.5908,4980.00,US/Mountain,,,,0,,,,stream,,UC
chacorivernrburnham,CHACO RIVER NR BURNHAM; NM,NM,36.3658,-108.5658,0.00,US/Mountain,,,,0,,,,stream,,UC
chacowashatchacocanyonnationalmonument,CHACO WASH AT CHACO CANYON NATIONAL MONUMENT,NM,36.0286,-107.9178,0.00,US/Mountain,,,,0,,,,stream,,UC
chacowashatebatchacocanyonnatlmonnm,CHACO WASH AT EB AT CHACO CANYON NATL MON NM,NM,36.0200,-107.8511,0.00,US/Mountain,,,,0,,,,stream,,UC
chacowashnrpbatbridgeatchaconatlmon,CHACO WASH NR PB AT BRIDGE AT CHACO NATL MON,NM,36.0542,-107.9644,0.00,US/Mountain,,,,0,,,,stream,,UC
chacowashnrstarlaketradingpost,CHACO WASH NR STARLAKE TRADING POST; NM,NM,35.9353,-107.5275,0.00,US/Mountain,,,,0,,,,stream,,UC
chalkcreek1swe,CHALK CREEK #1,UT,40.8500,-111.0667,9100.00,US/Mountain,,,,0,,,,snotel,,UC
chalkcreek2swe,CHALK CREEK #2,UT,40.9000,-111.0667,8200.00,US/Mountain,,,,0,,,,snotel,,UC
chamitaswe,CHAMITA,NM,36.9500,-106.6500,8400.00,US/Mountain,,,,0,,,,snotel,,UC
chepetaswe,CHEPETA,UT,40.7667,-110.0000,10300.00,US/Mountain,,,,0,,,,snotel,,UC
cherrycreeknearredmesa,CHERRY CREEK NEAR RED MESA; CO.,CO,37.1189,-108.1981,6466.47,US/Mountain,,,,0,,,,stream,,UC
cimarronrivernearcimarron,CIMARRON RIVER NEAR CIMARRON; CO,CO,38.2572,-107.5461,8641.48,US/Mountain,,,,0,,,,stream,,UC
claytonspringsswe,CLAYTON SPRINGS,UT,37.9700,-111.8332,10000.00,US/Mountain,,,,0,,,,snotel,,UC
clearcreek1swe,CLEAR CREEK #1,UT,39.8667,-111.2833,9200.00,US/Mountain,,,,0,,,,snotel,,UC
clearcreek2swe,CLEAR CREEK #2,UT,39.8833,-111.2667,8300.00,US/Mountain,,,,0,,,,snotel,,UC
cochetopacreekbelowrockcreek,COCHETOPA CREEK BELOW ROCK CREEK; NEAR PARLIN; CO,CO,38.3356,-106.7717,8470.00,US/Mountain,,,,0,,,,stream,,UC
cochetopapassswe,COCHETOPA PASS,CO,38.1680,-106.4980,10020.00,US/Mountain,,,,0,,,,snotel,,UC
cochitieastsidemaincanalatcochiti,COCHITI EAST SIDE MAIN CANAL AT COCHITI,NM,35.6172,-106.3239,,US/Mountain,,,,0,,,,diversion,,UC
cochitireservoir,COCHITI LAKE NEAR COCHITI PUEBLO,NM,35.6169,-106.3161,,US/Mountain,,,,0,,,,reservoir,,UC
coloradoplusgreenplussanjuantemp,COLORADO PLUS GREEN PLUS SAN JUAN (TEMP),UT,37.1472,-109.8644,0.00,US/Mountain,,,,0,,,,stream,,UC
coloradoriveratglenwoodsprings,COLORADO RIVER AT GLENWOOD SPRINGS; CO.,CO,39.5500,-107.3203,5720.71,US/Mountain,,,,0,,,,stream,,UC
coloradoriverbelowglencanyondam,COLORADO RIVER BELOW GLEN CANYON DAM,AZ,36.1014,-112.0856,,US/Mountain,,,,0,,,,stream,,UC
coloradoriverblgrandvalleycanalnrpalisade,COLORADO RIVER BL GRAND VALLEY CANAL NR PALISADE,CO,39.0994,-108.3575,,US/Mountain,,,,0,,,,stream,,UC
coloradorivernearcameo,COLORADO RIVER NEAR CAMEO; CO.,CO,39.2389,-108.2667,4813.73,US/Mountain,,,,0,,,,stream,,UC
coloradorivernearcisco,COLORADO RIVER NEAR CISCO; UT,UT,38.8106,-109.2935,4090.00,US/Mountain,,,,0,,,,stream,,UC
coloradorivernearcoloradoutahstateline,COLORADO RIVER NEAR COLORADO-UTAH STATE LINE,CO,39.1328,-109.0264,4325.00,US/Mountain,,,,0,,,,stream,,UC
columbinepassswe,COLUMBINE PASS,CO,38.4167,-108.3833,9400.00,US/Mountain,,,,0,,,,snotel,,UC
columbineswe,COLUMBINE,CO,40.4000,-106.6000,9160.00,US/Mountain,,,,0,,,,snotel,,UC
columbusbasinswe,COLUMBUS BASIN,CO,37.4333,-108.0167,10785.00,US/Mountain,,,,0,,,,snotel,,UC
conejosriverbelowplatororeservoir,CONEJOS RIVER BELOW PLATORO RESERVOIR,CO,37.3550,-106.5436,,US/Mountain,,,,0,,,,stream,,UC
conejosrivernearmogote,CONEJOS RIVER NEAR MOGOTE,CO,37.0539,-106.1869,,US/Mountain,,,,0,,,,stream,,UC
coppermountainswe,COPPER MOUNTAIN,CO,39.4833,-106.1667,10500.00,US/Mountain,,,,0,,,,snotel,,UC
costillacreekabovecostilladam,COSTILLA CREEK ABOVE COSTILLA DAM; NM,NM,36.8978,-105.2559,,US/Mountain,,,,0,,,,stream,,UC
costillacreekbelowcostilladam,COSTILLA CREEK BELOW COSTILLA DAM; NM,NM,36.8739,-105.2809,,US/Mountain,,,,0,,,,stream,,UC
costillacreeknearcostilla,COSTILLA CREEK NEAR COSTILLA; NM,NM,36.9669,-105.5080,,US/Mountain,,,,0,,,,stream,,UC
costillacreekneargarcia,COSTILLA CREEK NEAR GARCIA; CO,NM,36.9892,-105.5329,,US/Mountain,,,,0,,,,stream,,UC
cottonwoodwashnrblandingutah,COTTONWOOD WASH NR BLANDING UTAH,UT,37.5606,-109.5781,5137.73,US/Mountain,,,,0,,,,stream,,UC
cowcreeknearridgwayreservoir,COW CREEK NEAR RIDGWAY RERSERVOIR,CO,38.2450,-107.7511,6692.00,US/Mountain,,,,0,,,,stream,,UC
crawford,CRAWFORD RESERVOIR; COLORADO,CO,38.6914,-107.6056,6553.00,US/Mountain,,,,0,,,,reservoir,,UC
croshoswe,CROSHO,CO,40.1667,-107.0500,9100.00,US/Mountain,,,,0,,,,snotel,,UC
crystal,CRYSTAL RESERVOIR,CO,38.3038,-107.3725,6755.00,US/Mountain,,,,0,,,,reservoir,,UC
culebra2swe,CULEBRA #2,CO,37.2167,-105.2000,10500.00,US/Mountain,,,,0,,,,snotel,,UC
cumbrestrestleswe,CUMBRES TRESTLE,CO,37.0167,-106.4500,10020.00,US/Mountain,,,,0,,,,snotel,,UC
curecanticreeknearsapinero,CURECANTI CREEK NEAR SAPINERO; CO,CO,38.4878,-107.4144,7867.43,US/Mountain,,,,0,,,,stream,,UC
currantcreek,CURRANT CREEK RESERVOIR; UTAH,UT,40.1201,-110.5425,7678.00,US/Mountain,,,,0,,,,reservoir,,UC
currantcreeknearfruitland,CURRANT CREEK NEAR FRUITLAND,UT,40.2003,-110.9069,,US/Mountain,,,,0,,,,stream,,UC
currantcreekswe,CURRANT CREEK,UT,40.3667,-111.1000,8000.00,US/Mountain,,,,0,,,,snotel,,UC
dallascreeknearridgeway,DALLAS CREEK NEAR RIDGEWAY; CO,CO,38.1778,-107.7578,6980.00,US/Mountain,,,,0,,,,stream,,UC
danielsstrawberryswe,DANIELS-STRAWBERRY,UT,40.3000,-111.2500,8000.00,US/Mountain,,,,0,,,,snotel,,UC
darkcanyonatcarlsbad,DARK CANYON AT CARLSBAD; NM,NM,32.4067,-104.2261,,US/Mountain,,,,0,,,,stream,,UC
daviesditch,DAVIES DITCH; COLORADO,CO,39.6269,-107.7569,,US/Mountain,,,,0,,,,diversion,,UC
deercreek,DEER CREEK RESERVOIR; UTAH,UT,40.2400,-111.3200,5417.00,US/Mountain,,,,0,,,,reservoir,,UC
denazinwashnrbistitradingpost,DE-NA-ZIN WASH NR BISTI TRADING POST ; NM,NM,36.2308,-108.1992,0.00,US/Mountain,,,,0,,,,stream,,UC
deseretpeakswe,DESERET PEAK,UT,40.4667,-112.6167,9250.00,US/Mountain,,,,0,,,,snotel,,UC
dillonreservoir,DILLON RESERVOIR,CO,39.3700,-106.0400,9017.00,US/Mountain,,,,0,,,,reservoir,,UC
dillscampswe,DILL'S CAMP,UT,39.0333,-111.4667,9200.00,US/Mountain,,,,0,,,,snotel,,UC
dividepeakswe,DIVIDE PEAK,WY,41.3000,-107.1667,8860.00,US/Mountain,,,,0,,,,snotel,,UC
doloresriveratdolores,DOLORES RIVER AT DOLORES; COLORADO,CO,37.4725,-108.4969,6918.74,US/Mountain,,,,0,,,,stream,,UC
doloresriveratgateway,DOLORES RIVER AT GATEWAY; CO,CO,38.6814,-108.9797,4547.76,US/Mountain,,,,0,,,,stream,,UC
doloresriverbelowmcpheereservoir,DOLORES RIVER BELOW MCPHEE RESERVOIR,UT,37.5667,-108.5667,,US/Mountain,,,,0,,,,stream,,UC
doloresriverbelowrico,DOLORES RIVER BELOW RICO,CO,37.6389,-108.0597,8422.23,US/Mountain,,,,0,,,,stream,,UC
doloresriverblomcpheereservoir,DOLORES RIVER BLO MCPHEE RESERVOIR; COLORADO,CO,37.5753,-108.5772,,US/Mountain,,,,0,,,,stream,,UC
doloresrivernearbedrock,DOLORES RIVER NEAR BEDROCK; CO,CO,38.3569,-108.8328,4910.00,US/Mountain,,,,0,,,,stream,,UC
doloresrivernearcisco,DOLORES RIVER NEAR CISCO; UT,UT,38.7972,-109.1951,4165.00,US/Mountain,,,,0,,,,stream,,UC
donkeyreservoirswe,DONKEY RESERVOIR,UT,38.2167,-111.4667,9800.00,US/Mountain,,,,0,,,,snotel,,UC
drybreadpondswe,DRY BREAD POND,UT,41.4167,-111.5333,8350.00,US/Mountain,,,,0,,,,snotel,,UC
dryforkswe,DRY FORK,UT,40.5650,-112.1733,7160.00,US/Mountain,,,,0,,,,snotel,,UC
drylakeswe,DRY LAKE,CO,40.5333,-106.7833,8400.00,US/Mountain,,,,0,,,,snotel,,UC
duchesnerivernearrandlett,DUCHESNE RIVER NEAR RANDLETT; UT,UT,40.2156,-109.7828,4756.10,US/Mountain,,,,0,,,,stream,,UC
eagledrawatartesia,EAGLE DRAW AT ARTESIA; NM,NM,32.8458,-104.4039,,US/Mountain,,,,0,,,,stream,,UC
eastcanyon,EAST CANYON RESERVOIR NEAR MORGAN,UT,40.5514,-111.3600,5903.00,US/Mountain,,,,0,,,,reservoir,,UC
eastcanyoncreekbelowi80reststop,EAST CANYON CREEK BELOW I-80 REST STOP,UT,40.7239,-111.5189,,US/Mountain,,,,0,,,,stream,,UC
eastforksanjuanrivernrpagosasprings,EAST FORK SAN JUAN RIVER NR PAGOSA SPRINGS;,CO,37.3694,-106.8917,7597.63,US/Mountain,,,,0,,,,stream,,UC
eastmancosrivernearmancos,EAST MANCOS RIVER NEAR MANCOS; CO.,CO,37.3703,-108.2308,7475.00,US/Mountain,,,,0,,,,stream,,UC
eastriflecreekaboveriflegap,EAST RIFLE CREEK BELOW ELK PARK,CO,39.6361,-107.7347,,US/Mountain,,,,0,,,,stream,,UC
eastrimdivideswe,EAST RIM DIVIDE,WY,43.1333,-110.2000,7930.00,US/Mountain,,,,0,,,,snotel,,UC
eastriveratalmont,EAST RIVER AT ALMONT; CO,CO,38.6644,-106.8475,8006.29,US/Mountain,,,,0,,,,stream,,UC
eastwillowcreekswe,EAST WILLOW CREEK,UT,39.3167,-109.5167,8250.00,US/Mountain,,,,0,,,,snotel,,UC
