network,station id,start_date,end_date, lat,lon,elev,element,state,county,basin,site_name,site_info_link,cdbs_id,shef_id,gmt_offset,
snotel,1056,2004-07-19,2100-01-01,  41.36,-111.49,   8215,Snow Water Equivalent,UT,Weber,Lower Weber,LIGHTNING RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1056,11H59S  ,LIGU1,8.0,
snotel,579,1979-10-01,2100-01-01,  40.86,-110.80,   9156,Snow Water Equivalent,UT,Summit,Upper Bear,LILY LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=579,10J35S  ,LLKU1,8.0,
snotel,582,1978-10-01,2100-01-01,  41.41,-111.83,   6544,Snow Water Equivalent,UT,Cache,Little Bear-Logan,LITTLE BEAR,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=582,11H25S  ,LTBU1,8.0,
snotel,583,1985-10-01,2100-01-01,  37.49,-113.85,   6100,Snow Water Equivalent,UT,Washington,Upper Virgin,LITTLE GRASSY,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=583,13M04S  ,LGCU1,8.0,
snotel,592,1978-10-01,2100-01-01,  37.51,-113.40,   8000,Snow Water Equivalent,UT,Washington,Upper Virgin,LONG FLAT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=592,13M02S  ,LGFU1,8.0,
snotel,593,1985-10-01,2100-01-01,  37.49,-112.51,   7464,Snow Water Equivalent,UT,Kane,Upper Sevier,LONG VALLEY JCT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=593,12M06S  ,LVJU1,8.0,
snotel,596,1987-10-01,2100-01-01,  40.84,-111.71,   8200,Snow Water Equivalent,UT,Salt Lake,Jordan,LOOKOUT PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=596,11J64S  ,LOPU1,8.0,
snotel,1118,2010-06-15,2100-01-01,  41.22,-111.36,   6083,Snow Water Equivalent,UT,Morgan,Upper Weber,LOST CREEK RESV,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1118,11H32S  ,     ,8.0,
snotel,972,1999-09-01,2100-01-01,  40.83,-111.76,   6700,Snow Water Equivalent,UT,Salt Lake,Jordan,LOUIS MEADOW,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=972,11J69S  ,LMSU1,8.0,
snotel,612,1978-10-01,2100-01-01,  39.68,-111.32,   8727,Snow Water Equivalent,UT,Emery,San Pitch,MAMMOTH-COTTONWOOD,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=612,11K03S  ,MCDU1,8.0,
snotel,621,1979-10-01,2100-01-01,  38.30,-112.44,   8703,Snow Water Equivalent,UT,Beaver,Beaver Bottoms-Upper Beaver,MERCHANT VALLEY,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=621,12L12S  ,MVYU1,8.0,
snotel,626,1979-10-01,2100-01-01,  37.57,-112.84,   9800,Snow Water Equivalent,UT,Iron,Upper Sevier,MIDWAY VALLEY,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=626,12M23S  ,MDVU1,8.0,
snotel,628,1987-10-01,2100-01-01,  40.66,-111.64,   8967,Snow Water Equivalent,UT,Salt Lake,Jordan,MILL-D NORTH,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=628,11J65S  ,MLDU1,8.0,
snotel,631,1987-10-01,2100-01-01,  40.49,-112.61,   8221,Snow Water Equivalent,UT,Tooele,Rush-Tooele Valleys,MINING FORK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=631,12J07S  ,MFKU1,8.0,
snotel,634,1978-10-01,2100-01-01,  41.47,-111.50,   8960,Snow Water Equivalent,UT,Weber,Little Bear-Logan,MONTE CRISTO,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=634,11H57S  ,MCRU1,8.0,
snotel,643,1978-10-01,2100-01-01,  40.61,-109.89,   9510,Snow Water Equivalent,UT,Uintah,Duchesne,MOSBY MTN.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=643,09J05S  ,MMTU1,8.0,
snotel,1146,2010-07-12,2100-01-01,  39.35,-112.19,   7772,Snow Water Equivalent,UT,Millard,Lower Sevier,OAK CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1146,12K02S  ,     ,8.0,
snotel,684,1978-10-01,2100-01-01,  40.76,-111.63,   7500,Snow Water Equivalent,UT,Summit,Lower Weber,PARLEY'S SUMMIT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=684,11J52S  ,PSUU1,8.0,
snotel,971,1999-08-02,2100-01-01,  40.93,-111.81,   7740,Snow Water Equivalent,UT,Davis,Lower Weber,PARRISH CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=971,11J68S  ,PCRU1,8.0,
snotel,686,1979-10-01,2100-01-01,  39.93,-111.63,   8066,Snow Water Equivalent,UT,Utah,Spanish Fork,PAYSON R.S.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=686,11K52S  ,PYSU1,8.0,
snotel,691,1978-10-01,2100-01-01,  39.01,-111.58,   9600,Snow Water Equivalent,UT,Sevier,Middle Sevier,PICKLE KEG,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=691,11K39S  ,PKLU1,8.0,
snotel,694,1984-10-01,2100-01-01,  38.97,-112.25,   8790,Snow Water Equivalent,UT,Millard,Lower Sevier,PINE CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=694,12L15S  ,PCKU1,8.0,
snotel,714,1978-10-01,2100-01-01,  39.45,-111.27,   9009,Snow Water Equivalent,UT,Emery,San Rafael,RED PINE RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=714,11K28S  ,RPRU1,8.0,
snotel,720,1979-10-01,2100-01-01,  40.55,-110.69,   7889,Snow Water Equivalent,UT,Duchesne,Duchesne,ROCK CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=720,10J18S  ,RCKU1,8.0,
snotel,723,1979-10-01,2100-01-01,  40.44,-112.22,   8900,Snow Water Equivalent,UT,Tooele,Rush-Tooele Valleys,ROCKY BASIN-SETTLEME,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=723,12J06S  ,RBSU1,8.0,
snotel,742,1978-10-01,2100-01-01,  39.31,-111.43,   9910,Snow Water Equivalent,UT,Sanpete,San Rafael,SEELEY CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=742,11K09S  ,SEEU1,8.0,
snotel,763,1978-10-01,2100-01-01,  40.79,-111.12,   7600,Snow Water Equivalent,UT,Summit,Upper Weber,SMITH and MOREHOUSE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=763,11J53S  ,SMMU1,8.0,
snotel,766,1988-10-01,2100-01-01,  40.56,-111.66,   9640,Snow Water Equivalent,UT,Salt Lake,Jordan,SNOWBIRD,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=766,11J42S  ,SBDU1,8.0,
snotel,1117,2009-09-15,2100-01-01,  40.84,-110.01,  10223,Snow Water Equivalent,UT,Daggett,Upper Green-Flaming Gorge Reservoir,SPIRIT LK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1117,10J55S  ,SPKU1,8.0,
snotel,1156,2010-08-23,2100-01-01,  38.50,-112.01,   9105,Snow Water Equivalent,UT,Sevier,Middle Sevier,SQUAW SPRINGS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1156,12L05S  ,     ,8.0,
snotel,790,1978-10-01,2100-01-01,  40.91,-110.50,  10200,Snow Water Equivalent,UT,Summit,Blacks Fork,STEEL CREEK PARK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=790,10J20S  ,SCKU1,8.0,
snotel,795,1978-10-01,2100-01-01,  40.19,-111.22,   8123,Snow Water Equivalent,UT,Wasatch,Strawberry,STRAWBERRY DIVIDE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=795,11J08S  ,STDU1,8.0,
snotel,1013,2001-11-01,2100-01-01,  41.79,-111.55,   7406,Snow Water Equivalent,UT,Cache,Little Bear-Logan,TEMPLE FORK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1013,11H58S  ,TPKU1,8.0,
snotel,814,1987-10-01,2100-01-01,  40.62,-111.53,   9230,Snow Water Equivalent,UT,Summit,Lower Weber,THAYNES CANYON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=814,11J56S  ,THCU1,8.0,
snotel,1097,2007-08-29,2100-01-01,  39.68,-110.43,   8684,Snow Water Equivalent,UT,Carbon,Price,TIMBERLINE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1097,10K06S  ,TLNU1,8.0,
snotel,820,1978-10-01,2100-01-01,  40.43,-111.62,   8140,Snow Water Equivalent,UT,Wasatch,Provo,TIMPANOGOS DIVIDE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=820,11J21S  ,TIMU1,8.0,
snotel,823,1978-10-01,2100-01-01,  41.90,-111.63,   8386,Snow Water Equivalent,UT,Cache,Little Bear-Logan,TONY GROVE LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=823,11H36S  ,TGLU1,8.0,
snotel,1113,2009-06-08,2100-01-01,  41.88,-111.57,   6250,Snow Water Equivalent,UT,Cache,Little Bear-Logan,TONY GROVE RS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1113,11H03S  ,TGSU1,8.0,
snotel,828,1978-10-01,2100-01-01,  40.68,-110.95,   9992,Snow Water Equivalent,UT,Summit,Provo,TRIAL LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=828,10J52S  ,TRLU1,8.0,
snotel,833,1978-10-01,2100-01-01,  40.74,-109.67,   9518,Snow Water Equivalent,UT,Uintah,Ashley-Brush,TROUT CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=833,09J16S  ,TCKU1,8.0,
snotel,1098,2007-07-11,2100-01-01,  41.90,-111.51,   8270,Snow Water Equivalent,UT,Cache,Little Bear-Logan,USU DOC DANIEL,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1098,11H60S  ,UDDU1,8.0,
snotel,844,1978-10-01,2100-01-01,  39.94,-112.41,   7401,Snow Water Equivalent,UT,Tooele,Rush-Tooele Valleys,VERNON CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=844,12K01S  ,VNCU1,8.0,
snotel,853,1979-10-01,2100-01-01,  37.57,-112.90,   9170,Snow Water Equivalent,UT,Garfield,Upper Sevier,WEBSTER FLAT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=853,12M03S  ,WFLU1,8.0,
snotel,864,1978-10-01,2100-01-01,  39.96,-110.99,   8641,Snow Water Equivalent,UT,Wasatch,Price,WHITE RIVER #1,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=864,10K02S  ,WRVU1,8.0,
snotel,865,1978-10-01,2100-01-01,  37.84,-111.88,   9640,Snow Water Equivalent,UT,Garfield,East Fork Sevier,WIDTSOE #3,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=865,11M03S  ,WSTU1,8.0,
snotel,908,1994-09-16,2100-01-01,  47.78,-121.70,   3500,Snow Water Equivalent,WA,King,Snoqualmie,ALPINE MEADOWS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=908,21B48S  ,APSW1,8.0,
snotel,990,2001-10-03,2100-01-01,  48.88,-121.26,   3630,Snow Water Equivalent,WA,Whatcom,Upper Skagit,BEAVER PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=990,21A01S  ,BVPW1,8.0,
snotel,352,1979-10-01,2100-01-01,  47.35,-120.68,   4240,Snow Water Equivalent,WA,Chelan,Wenatchee,BLEWETT PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=352,20B02S  ,BPAW1,8.0,
snotel,1080,2009-09-15,2100-01-01,  48.93,-121.20,   5830,Snow Water Equivalent,WA,Whatcom,Upper Skagit,BROWN TOP,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1080,21A28S  ,BRTW1,8.0,
snotel,1107,2008-09-10,2100-01-01,  47.71,-123.46,   4870,Snow Water Equivalent,WA,Jefferson,Dungeness-Elwha,BUCKINGHORSE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1107,23B18S  ,BKHW1,8.0,
snotel,375,1983-10-01,2100-01-01,  46.81,-121.33,   4610,Snow Water Equivalent,WA,Yakima,Naches,BUMPING RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=375,21C38S  ,BMPW1,8.0,
snotel,376,1979-10-01,2100-01-01,  48.69,-117.18,   5000,Snow Water Equivalent,WA,Pend Oreille,Pend Oreille,BUNCHGRASS MDW,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=376,17A01S  ,BGMW1,8.0,
snotel,942,1999-07-14,2100-01-01,  47.04,-121.94,   4170,Snow Water Equivalent,WA,Pierce,Puyallup,BURNT MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=942,21B63S  ,BUSW1,8.0,
snotel,1109,2008-08-21,2100-01-01,  45.90,-122.22,   2500,Snow Water Equivalent,WA,Skamania,Lewis,CALAMITY,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1109,22D01S  ,CLJW1,8.0,
snotel,1085,2006-10-05,2100-01-01,  46.87,-121.53,   5240,Snow Water Equivalent,WA,Pierce,Upper Cowlitz,CAYUSE PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1085,21C41S  ,CAYW1,8.0,
snotel,418,1979-10-01,2100-01-01,  47.02,-121.46,   5800,Snow Water Equivalent,WA,Pierce,Puyallup,CORRAL PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=418,21B13S  ,COPW1,8.0,
snotel,420,1979-10-01,2100-01-01,  47.28,-121.67,   3200,Snow Water Equivalent,WA,King,Duwamish,COUGAR MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=420,21B42S  ,CUMW1,8.0,
snotel,943,1998-10-01,2100-01-01,  47.87,-123.08,   4010,Snow Water Equivalent,WA,Clallam,Dungeness-Elwha,DUNGENESS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=943,23B16S  ,DGSW1,8.0,
snotel,998,2008-09-19,2100-01-01,  48.86,-121.44,   5270,Snow Water Equivalent,WA,Whatcom,Upper Skagit,EASY PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=998,21A07S  ,EPSW1,8.0,
snotel,910,1995-08-24,2100-01-01,  48.69,-121.91,   3040,Snow Water Equivalent,WA,Whatcom,Nooksack,ELBOW LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=910,21A32S  ,ELSW1,8.0,
snotel,478,1980-10-01,2100-01-01,  47.54,-121.09,   3430,Snow Water Equivalent,WA,Kittitas,Upper Yakima,FISH LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=478,21B04S  ,FISW1,8.0,
snotel,1159,2010-10-15,2100-01-01,  48.95,-118.99,   5360,Snow Water Equivalent,WA,Okanogan,Kettle,GOLD AXE CAMP,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1159,18A26S  ,     ,8.0,
snotel,502,1981-10-01,2100-01-01,  46.55,-121.17,   5920,Snow Water Equivalent,WA,Yakima,Lower Yakima,GREEN LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=502,21C10S  ,GRLW1,8.0,
snotel,507,1979-10-01,2100-01-01,  47.28,-120.49,   5390,Snow Water Equivalent,WA,Kittitas,Upper Yakima,GROUSE CAMP,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=507,20B11S  ,GRCW1,8.0,
snotel,515,1979-10-01,2100-01-01,  48.72,-120.66,   6490,Snow Water Equivalent,WA,Okanogan,Methow,HARTS PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=515,20A05S  ,HRPW1,8.0,
snotel,928,1997-11-06,2100-01-01,  47.07,-121.59,   2250,Snow Water Equivalent,WA,Pierce,Puyallup,HUCKLEBERRY CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=928,21B62S  ,HKSW1,8.0,
snotel,1129,2008-11-03,2100-01-01,  45.99,-120.81,   5360,Snow Water Equivalent,WA,Klickitat,Klickitat,INDIAN ROCK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1129,20D02S  ,IRKW1,8.0,
snotel,553,1980-10-01,2100-01-01,  46.15,-122.15,   3440,Snow Water Equivalent,WA,Skamania,Lewis,JUNE LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=553,22C09S  ,MRBW1,8.0,
snotel,591,1978-10-01,2100-01-01,  46.27,-121.96,   3930,Snow Water Equivalent,WA,Skamania,Lewis,LONE PINE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=591,21C26S  ,LPSW1,8.0,
snotel,599,1989-10-01,2100-01-01,  46.36,-121.08,   5120,Snow Water Equivalent,WA,Yakima,Lower Yakima,LOST HORSE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=599,21C39S  ,LOHW1,8.0,
snotel,606,1978-10-01,2100-01-01,  48.20,-120.92,   5980,Snow Water Equivalent,WA,Chelan,Lake Chelan,LYMAN LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=606,20A23S  ,LYLW1,8.0,
snotel,1069,2007-08-30,2100-01-01,  47.20,-121.78,   3900,Snow Water Equivalent,WA,King,Duwamish,LYNN LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1069,21B50S  ,LAKW1,8.0,
snotel,999,2006-07-11,2100-01-01,  48.76,-121.70,   3520,Snow Water Equivalent,WA,Whatcom,Upper Skagit,MARTEN RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=999,21A09S  ,MRTW1,8.0,
snotel,897,1993-11-01,2100-01-01,  47.28,-121.47,   3230,Snow Water Equivalent,WA,King,Lake Washington,MEADOWS PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=897,21B59S  ,MPSW1,8.0,
snotel,1011,2002-10-10,2100-01-01,  48.82,-121.93,   4970,Snow Water Equivalent,WA,Whatcom,Nooksack,MF NOOKSACK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1011,21A36S  ,MNOW1,8.0,
snotel,630,1987-10-01,2010-08-18,  48.20,-120.96,   6110,Snow Water Equivalent,WA,Snohomish,Sauk,MINERS RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=630,20A40S  ,MIRW1,8.0,
snotel,642,1978-10-01,2100-01-01,  46.91,-121.48,   5410,Snow Water Equivalent,WA,Yakima,Naches,MORSE LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=642,21C17S  ,MRSW1,8.0,
snotel,644,1991-10-01,2100-01-01,  48.36,-119.08,   5010,Snow Water Equivalent,WA,Okanogan,Sanpoil,MOSES MTN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=644,19A13S  ,MMSW1,8.0,
snotel,648,1989-10-01,2100-01-01,  47.76,-123.03,   3960,Snow Water Equivalent,WA,Jefferson,Hood Canal,MOUNT CRAG,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=648,23B06S  ,MTCW1,8.0,
snotel,898,1993-11-01,2100-01-01,  47.36,-121.57,   2920,Snow Water Equivalent,WA,King,Lake Washington,MOUNT GARDNER,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=898,21B21S  ,MGSW1,8.0,
snotel,941,1998-09-30,2100-01-01,  46.93,-121.95,   3160,Snow Water Equivalent,WA,Pierce,Puyallup,MOWICH,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=941,21C40S  ,MHSW1,8.0,
snotel,672,1979-10-01,2100-01-01,  47.37,-121.44,   4030,Snow Water Equivalent,WA,King,Snoqualmie,OLALLIE MEADOWS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=672,21B55S  ,OMWW1,8.0,
snotel,679,1983-10-01,2100-01-01,  46.78,-121.75,   5130,Snow Water Equivalent,WA,Pierce,Nisqually,PARADISE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=679,21C35S  ,AFSW1,8.0,
snotel,681,1978-10-01,2100-01-01,  48.44,-120.92,   4600,Snow Water Equivalent,WA,Chelan,Lake Chelan,PARK CREEK RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=681,20A12S  ,PCRW1,8.0,
snotel,1104,2007-08-17,2100-01-01,  46.10,-121.96,   2140,Snow Water Equivalent,WA,Skamania,Lewis,PEPPER CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1104,21C42S  ,PPCW1,8.0,
snotel,692,1979-10-01,2100-01-01,  46.62,-121.39,   5800,Snow Water Equivalent,WA,Yakima,Naches,PIGTAIL PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=692,21C33S  ,PGPW1,8.0,
snotel,699,1979-10-01,2100-01-01,  47.99,-120.57,   3590,Snow Water Equivalent,WA,Chelan,Upper Columbia-Entiat,POPE RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=699,20B24S  ,PPRW1,8.0,
snotel,702,1980-10-01,2100-01-01,  46.35,-121.51,   4510,Snow Water Equivalent,WA,Yakima,Upper Cowlitz,POTATO HILL,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=702,21C14S  ,PTHW1,8.0,
snotel,707,1985-10-01,2100-01-01,  47.88,-117.09,   4700,Snow Water Equivalent,WA,Spokane,Upper Spokane,QUARTZ PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=707,17B04S  ,QUPW1,8.0,
snotel,711,1979-10-01,2100-01-01,  48.52,-120.74,   4890,Snow Water Equivalent,WA,Chelan,Lake Chelan,RAINY PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=711,20A09S  ,RAIW1,8.0,
snotel,911,1995-08-28,2100-01-01,  47.30,-121.60,   3810,Snow Water Equivalent,WA,King,Lake Washington,REX RIVER,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=911,21B17S  ,RXSW1,8.0,
snotel,728,1979-10-01,2100-01-01,  48.66,-119.84,   4460,Snow Water Equivalent,WA,Okanogan,Okanogan,SALMON MEADOWS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=728,19A02S  ,SAMW1,8.0,
snotel,734,1983-10-01,2100-01-01,  47.38,-121.06,   4340,Snow Water Equivalent,WA,Kittitas,Upper Yakima,SASSE RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=734,21B51S  ,SASW1,8.0,
snotel,1068,2006-07-27,2100-01-01,  47.16,-121.42,   4640,Snow Water Equivalent,WA,King,Duwamish,SAWMILL RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1068,21B31S  ,SAWW1,8.0,
snotel,1043,2003-08-27,2100-01-01,  48.86,-118.40,   4680,Snow Water Equivalent,WA,Ferry,Kettle,SENTINEL BUTTE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1043,18A21S  ,SENW1,8.0,
snotel,748,1980-10-01,2100-01-01,  46.19,-122.25,   3990,Snow Water Equivalent,WA,Cowlitz,Lower Cowlitz,SHEEP CANYON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=748,22C10S  ,SHPW1,8.0,
snotel,912,1995-08-28,2100-01-01,  47.68,-121.61,   3310,Snow Water Equivalent,WA,King,Snoqualmie,SKOOKUM CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=912,21B60S  ,KUSW1,8.0,
snotel,985,2000-07-12,2100-01-01,  46.24,-117.39,   4000,Snow Water Equivalent,WA,Asotin,Lower Snake-Asotin,SOURDOUGH GULCH,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=985,17C06S  ,SGUW1,8.0,
snotel,776,1980-10-01,2100-01-01,  46.18,-121.93,   3400,Snow Water Equivalent,WA,Skamania,Lewis,SPENCER MEADOW,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=776,21C20S  ,SPMW1,8.0,
snotel,777,1984-10-01,2100-01-01,  46.26,-122.18,   3520,Snow Water Equivalent,WA,Skamania,Lower Cowlitz,SPIRIT LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=777,22C12S  ,SPTW1,8.0,
snotel,984,2000-07-12,2100-01-01,  46.18,-117.54,   5700,Snow Water Equivalent,WA,Garfield,Lower Snake-Asotin,SPRUCE SPRINGS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=984,17C04S  ,SPGW1,8.0,
snotel,788,1979-10-01,2100-01-01,  47.27,-121.34,   3850,Snow Water Equivalent,WA,King,Upper Yakima,STAMPEDE PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=788,21B10S  ,SMPW1,8.0,
snotel,791,1979-10-01,2100-01-01,  47.75,-121.09,   3950,Snow Water Equivalent,WA,King,Skykomish,STEVENS PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=791,21B01S  ,SVNW1,8.0,
snotel,804,1978-10-01,2100-01-01,  46.09,-121.76,   4290,Snow Water Equivalent,WA,Skamania,Lewis,SURPRISE LAKES,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=804,21C13S  ,SPLW1,8.0,
snotel,975,1999-10-01,2100-01-01,  48.57,-120.78,   3930,Snow Water Equivalent,WA,Skagit,Upper Skagit,SWAMP CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=975,20A41S  ,SWSW1,8.0,
snotel,1012,2002-08-12,2100-01-01,  46.16,-122.18,   4440,Snow Water Equivalent,WA,Skamania,Lewis,SWIFT CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1012,22C13S  ,SWCW1,8.0,
snotel,817,1988-10-01,2100-01-01,  48.53,-120.99,   4320,Snow Water Equivalent,WA,Skagit,Upper Skagit,THUNDER BASIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=817,20A07S  ,THBW1,8.0,
snotel,899,1993-11-01,2100-01-01,  47.33,-121.47,   2990,Snow Water Equivalent,WA,King,Lake Washington,TINKHAM CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=899,21B20S  ,TKSW1,8.0,
snotel,824,1979-10-01,2100-01-01,  46.12,-117.85,   5530,Snow Water Equivalent,WA,Columbia,Walla Walla,TOUCHET,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=824,17C05S  ,TOHW1,8.0,
snotel,1171,2010-08-18,2100-01-01,  48.07,-120.85,   2930,Snow Water Equivalent,WA,Chelan,Wenatchee,TRINITY,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1171,20A46S  ,     ,8.0,
snotel,832,1978-10-01,2100-01-01,  47.23,-120.29,   5480,Snow Water Equivalent,WA,Chelan,Upper Yakima,TROUGH,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=832,20B25S  ,TRGW1,8.0,
snotel,841,1979-10-01,2100-01-01,  47.29,-120.37,   4330,Snow Water Equivalent,WA,Chelan,Upper Columbia-Entiat,UPPER WHEELER,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=841,20B07S  ,UPWW1,8.0,
snotel,974,1999-10-01,2100-01-01,  47.94,-123.43,   5010,Snow Water Equivalent,WA,Clallam,Dungeness-Elwha,WATERHOLE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=974,23B17S  ,WHSW1,8.0,
snotel,909,1995-08-24,2100-01-01,  48.87,-121.79,   4030,Snow Water Equivalent,WA,Whatcom,Nooksack,WELLS CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=909,21A31S  ,WCSW1,8.0,
