siteid,description,state,latitude,longitude,elevation,timezone,install,horizontal_datum,vertical_datum,vertical_accuracy,elevation_method,tz_offset,active_flag,type,responsibility,agency_region
mtkm,MOUNT LOCKHART; MONTANA,MT,47.91667,-112.81667,6400,,,,,0,,,,snotel,,GP
mudcreekatstatehighway32,MUD CREEK AT STATE HIGHWAY 32; NEAR CORTEZ;,CO,37.3128,-108.6606,5765,US/Mountain,,,,0,,,,stream,,UC
mudcreeknearcortez,MUD CREEK NEAR CORTEZ; CO.,CO,37.3194,-108.6675,5730,US/Mountain,,,,0,,,,stream,,UC
muddycreekabovepaoniareservoirnearpaonia,MUDDY CREEK ABOVE PAONIA RESERVOIR NEAR PAONIA; CO,CO,38.9875,-107.3481,7412,US/Mountain,,,,0,,,,stream,,UC
muddycreekbelowpaonianearsummerset,MUDDY CREEK BELOW PAONIA NEAR SUMMERSET; CO,CO,38.9406,-107.3564,6278,US/Mountain,,,,0,,,,stream,,UC
mudkreco,MUDDY CK BLW WOLFORD RESV NR KREMMLING; COLORADO,CO,40.10861,-106.41334,,,,,,0,,,,stream,,GP
mulm,MULE CREEK; MONTANA,MT,45.4,-112.96667,8300,,,,,0,,,,snotel,,GP
muru,UCC - Murray; Utah Weather Station,UT,40.63133333,-111.9198,1307.592,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
mutt,MIDDLE CONCHO RIVER ABV TANKERSLEY; TEXAS,TX,31.42722,-100.71083,,,,,,0,,,,stream,,GP
mwd,MWD Canal Export,CA,34.3164,-114.1564,,US/Pacific,,,,0,,,,diversion,,LC
mwsm,MOCCASIN WEATHER STATION; MT,MT,47.05889,-109.95083,4243,,,,,0,,,,agrimet,,GP
mwso,Middle Warm Springs; Oregon Weather Station,OR,44.85424,-121.1479,432,US/Pacific,9/12/2013,,m,0,agrimet_map,,,agrimet,pnro,PN
mwym,MADISON RIVER NEAR WEST YELLOWSTONE; MT,MT,44.65694,-111.0675,,,,,,0,,,,stream,,GP
nambefalls,NAMBE FALLS RESERVOIR,NM,35.8458,-105.9019,6840,US/Mountain,,,,0,,,,reservoir,,UC
namt,MILK RIVER; NASHUA; MT,MT,48.12972,-106.36388,,,,,,0,,,,stream,,GP
nastlakeswe,NAST LAKE,CO,39.3,-106.6,8700,US/Mountain,,,,0,,,,snotel,,UC
nasty,LAKE NASWORTHY NEAR SAN ANGELO; TEXAS,TX,31.38861,-100.47806,,,,,,0,,,,reservoir,OTAO,GP
nat,Lake Natoma; Nimbus Dam And Powerplant,CA,38.65,-121.183,132,US/Pacific,,,,0,,,,reservoir,,MP
navajo,NAVAJO RESERVOIR,NM,36.4828,-107.3632,6085,US/Mountain,,,,0,,,,reservoir,,UC
navajoriverabovechromo,NAVAJO RIVER ABOVE CHROMO; CO.,CO,37.0319,-106.7322,7700,US/Mountain,,,,0,,,,stream,,UC
navajoriveratedith,NAVAJO RIVER AT EDITH; CO.,CO,37.0028,-106.9069,7033,US/Mountain,,,,0,,,,stream,,UC
navajoriverblosodiversiondamnrchromo,NAVAJO RIVER BL OSO DIVERSION DAM NR CHROMO;,CO,37.0753,-107.1894,7648.4,US/Mountain,,,,0,,,,stream,,UC
navajorivernearchromo,NAVAJO RIVER NEAR CHROMO; COLORADO,CO,37.0853,-106.6889,7940.6,US/Mountain,,,,0,,,,stream,,UC
navajowashneartowaoc,NAVAJO WASH NEAR TOWAOC; CO,CO,37.2008,-108.6972,5600,US/Mountain,,,,0,,,,stream,,UC
nblc,Colorado River at NIB Gage,AZ,32.7189,-114.7183,106.5,US/Mountain,,,,0,,,,stream,,YAO
ncot,NUECES RIVER AT COTULLA; TEXAS,TX,28.42611,-99.23972,,,,,,0,,,,stream,,GP
ncudivco,NORTH CUNNINGHAM DIVERSION/BYPASS; COLORADO,CO,39.33667,-106.54305,,,,,,0,,,,diversion,,GP
nelfdrmt,NELSON FEEDER CANAL; MONTANA,MT,48.45972,-107.63306,,,,,,0,,,,canal,,GP
nellisairforcebase,Nellis Air Force Base,NV,36.05,-114.8,,US/Pacific,,,,0,,,,diversion,,LC
nelr,NELSON RESERVOIR AT DAM 10 MILES NW OF SACO; MT,MT,48.52972,-107.51862,,,,,,0,,,,reservoir,MTAO,GP
nelsthmt,NELSON SOUTH MAIN DIVERSION; MONTANA,MT,48.52444,-107.51083,,,,,,0,,,,canal,,GP
nepu,UCC - Nephi; Utah Weather Station,UT,39.68941667,-111.8767833,1524.6096,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
nes02340,CHAPMAN DIVERSION TEST CHANNEL; CO,CO,39.26417,-106.63194,,,,,,0,,,,diversion,,GP
nevadadepartmentoffishandgame,Nevada Department of Fish and Game,NV,36.05,-114.82,,US/Pacific,,,,0,,,,diversion,,LC
nevsnoco,NEVER SUMMER; COLORADO,CO,40.4,-105.95,9540,,,,,0,,,,snotel,,GP
new,San Joaquin River At Newman,CA,37.350494,-120.97715,90,US/Pacific,,,,0,,,,stream,,MP
newforklakeswe,NEW FORK LAKE,WY,43.1167,-109.95,8340,US/Mountain,,,,0,,,,snotel,,UC
newton,NEWTON RESERVOIR,UT,41.5316,-111.5834,4775.9,US/Mountain,,,,0,,,,reservoir,,UC
nfbm,NORTH FORK BELLY RIVER @ INTERNATIONAL BOUNDARY; MT,MT,48.98889,-113.76389,,,,,,0,,,,stream,,GP
nfcy,NORTH FRENCH CREEK; WYOMING,WY,41.33333,-106.36667,10130,,,,,0,,,,snotel,,GP
nfkdivco,NORTH FORK DIVERSION/BYPASS; CO (FROM CARDIVCO),CO,39.36166,-106.53778,,,,,,0,,,,diversion,,GP
nfma,NORTH FK MILK R AB CANAL NR BROWNING; MONTANA,MT,48.97083,-113.05528,,,,,,0,,,,stream,,GP
nfmb,NORTH FORK MILK RIVER NEAR BOUNDARY; MONTANA,MT,49.02195,-112.97112,,,,,,0,,,,stream,,GP
nfne,NORTHPORT CANAL AT RED WILLOW FLUME; NEBRASKA,NE,41.79083,-103.20667,,,,,,0,,,,canal,,GP
nforkmountezumacratmonticello,N.FORK MOUNTEZUMA CR. AT MONTICELLO;UT.,UT,37.8667,-109.3667,0,US/Mountain,,,,0,,,,stream,,UC
nfs,NORTH FORK SHOSHONE RIVER NEAR WAPITI; WYOMING,WY,44.47917,-109.4911,,,,,,0,,,,stream,,GP
nfsm,NORTH FORK SUN RIVER NEAR AUGUSTA; MT,MT,47.64083,-112.85944,,,,,,0,,,,stream,,GP
nfwy,NORTH FORK LITTLE WIND RIVER NEAR FORT WASHAKIE; WY,WY,43.02722,-109.00056,,,,,,0,,,,stream,,GP
ngcl,NORTH PLATTE RIVER NEAR NORTHGATE; COLORADO,CO,40.9375,-106.33778,,,,,,0,,,,stream,,GP
niipdiv,NAVAJO INDIAN IRRIGATION PROJECT,NM,36.79188,-107.61288,,US/Mountain,,,,0,,,,diversion,,UC
niwc,NIWOT; COLORADO,CO,40.05,-105.55,9850,,,,,0,,,,snotel,,GP
njpsrdm,SUN RIVER DIVERSION DAM; MONTANA,MT,47.61944,-112.69111,,,,,,0,,,,stream,,GP
nlco,NAST LAKE; COLORADO,CO,39.29611,-106.60583,8720,,,,,0,,,,snotel,,GP
nml,New Melones Lake; Dam; And Powerplant,CA,37.9481,-120.525,1135,US/Pacific,,,,0,,,,reservoir,,MP
nmlfn,New Melones Lake Full Natural Inflow,CA,37.9481,-120.525,1135,US/Pacific,,,,0,,,,stream,,MP
nmpi,Nampa; Idaho AgriMet Weather Station,ID,43.43722,-116.64527,823.57,US/Mountain,3/11/1996,,m,0,agrimet_map,,,agrimet,pnro,PN
nncm,NELSON NORTH MAIN DIVERSION; MONTANA,MT,48.52444,-107.51083,,,,,,0,,,,canal,,GP
noim,NOISY BASIN; MONTANA,MT,48.15,-113.95,6040,,,,,0,,,,snotel,,GP
nondivco,NO NAME CREEK DIVERSION/BYPASS; COLORADO,CO,39.18861,-106.67916,,,,,,0,,,,diversion,,GP
norm,NORTHEAST ENTRANCE; MONTANA,MT,45,-110,7350,,,,,0,,,,snotel,,GP
norman,NORMAN DAM; (LAKE THUNDERBIRD); OKLAHOMA,OK,35.22083,-97.21806,,,,,,0,,,,reservoir,OTAO,GP
northcostillaswe,NORTH COSTILLA,NM,37,-105.25,10600,US/Mountain,,,,0,,,,snotel,,UC
northcreekabvrangerstatnrmonticello,NORTH CREEK ABV. RANGER STAT NR MONTICELLO;,UT,37.8731,-109.3658,0,US/Mountain,,,,0,,,,stream,,UC
northfloodwaychannelnearalameda,NORTH FLOODWAY CHANNEL NEAR ALAMEDA; NM,NM,35.1981,-106.5997,5015,US/Mountain,,,,0,,,,stream,,UC
northforkgunnisonriveratconfluence,NORTH FORK GUNNISON RIVER ABOVE MOUTH NEAR LAZEAR,CO,38.7853,-107.8333,,US/Mountain,,,,0,,,,stream,,UC
northforkgunnisonrivernearsomerset,NORTH FORK GUNNISON RIVER NEAR SOMERSET,CO,38.9258,-107.4336,6280,US/Mountain,,,,0,,,,stream,,UC
northgilamaincanalto#1,North Gila Main Canal T.O. #1,AZ,32.87,-114.48,,US/Mountain,,,,0,,,,diversion,,LC
northgilavalleyirrigationdistrict,North Gila Valley Irrigation District,AZ,32.88,-114.46,,US/Mountain,,,,0,,,,diversion,,LC
northlosttrailswe,NORTH LOST TRAIL,CO,39.0667,-107.8667,9200,US/Mountain,,,,0,,,,snotel,,UC
npcw,NORTH PLATTE RIVER AT CASPER; WYOMING,WY,42.85361,-106.33139,,,,,,0,,,,stream,,GP
npne,NAPONEE CANAL; NEBRASKA,NE,40.0575,-99.20083,,,,,,0,,,,canal,,GP
npow,NORTH PLATTE RIVER AT ORIN; WYOMING,WY,42.6525,-105.15916,,,,,,0,,,,stream,,GP
nrbt,NUECES RIVER AT BLUNTZER; TEXAS,TX,27.93333,-97.76667,,,,,,0,,,,stream,,GP
nrmt,NUECES RIVER NEAR MATHIS; TEXAS,TX,28.03806,-97.86,,,,,,0,,,,stream,,GP
nrtt,NUECES RIVER NEAR TILDEN; TEXAS,TX,28.30861,-98.55695,,,,,,0,,,,stream,,GP
nscm,NELSON SOUTH CANAL; MT,MT,48.52778,-107.51667,,,,,,0,,,,canal,,GP
nsvn,DRI - North Spring Valley; Nevada Weather Station,NV,39.458056,-114.506667,1719.6816,US/Pacific,6/11/2011,,m,0,agrimet_map,,,agrimet,dri,PN
ntrt,NUECES RIVER NEAR THREE RIVERS; TEXAS,TX,28.42722,-98.17777,,,,,,0,,,,stream,,GP
ocaw,OWL CREEK AT ARAPAHOE RANCH; WYOMING,WY,43.68333,-108.3,,,,,,0,,,,stream,,GP
odsw,Odessa; Washington AgriMet Weather Station,WA,47.30888,-118.87861,502.92,US/Pacific,4/1/1984,,m,0,agrimet_map,,,agrimet,pnro,PN
ohiocreekabovemouth,OHIO CREEK ABOVE MOUTH; NEAR GUNNISON CO,CO,38.5878,-106.9308,,US/Mountain,,,,0,,,,stream,,UC
ohiocreeknearbaldwin,OHIO CREEK NEAR BALDWIN; CO,CO,38.7022,-106.9978,8230,US/Mountain,,,,0,,,,stream,,UC
oldbatco,OLD BATTLE CREEK; COLORADO,CO,41.00139,-107.24444,10000,,,,,0,,,,snotel,,GP
oldbattleswe,OLD BATTLE,WY,41.15,-107.9667,9920,US/Mountain,,,,0,,,,snotel,,UC
olww,OWL CREEK; WYOMING,WY,43.66667,-109.01667,8975,,,,,0,,,,snotel,,GP
olwy,OCEAN DRAIN AT OCEAN LAKE OUTLET NR PAVILLION; WY,WY,43.19889,-108.56889,,,,,,0,,,,canal,,GP
olydamco,OLYMPUS DAM NEAR ESTES PARK; COLORADO,CO,40.37305,-105.48778,,,,,,0,,,,reservoir,ECAO,GP
olytunco,OLYMPUS TUNNEL (ESTES FOOTHILLS CANL) AT LAKE ESTES,CO,40.375,-105.48694,,,,,,0,,,,canal,,GP
omaw,Omak; Washington AgriMet Weather Station,WA,48.4025,-119.57611,376.43,US/Pacific,1/1/1989,,m,0,agrimet_map,,,agrimet,pnro,PN
onto,Ontario; Oregon AgriMet Weather Station,OR,43.97777,-117.01527,688.85,US/Mountain,4/30/1992,,m,0,agrimet_map,,,agrimet,pnro,PN
orchidco,ORCHARD MESA IRRIGATION DISTRICT CANAL; PALISADE; CO,CO,39.1,-108.32,,,,,,0,,,,canal,,GP
orwy,NORTH PLATTE RIVER AT ORIN JCT.; WY,WY,42.65583,-105.18333,,,,,,0,,,,stream,,GP
osgi,Osgood; Idaho AgriMet Weather Station,ID,43.58884,-112.07568,1471,US/Mountain,3/13/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
osks,OSBORNE CANAL; KANSAS,KS,39.44722,-99.09861,,,,,,0,,,,canal,,GP
osodiversion,OSO DIVERSION NEAR CHROMO,CO,37.0303,-106.7372,,US/Mountain,,,,0,,,,diversion,,UC
otherarizonauserspumping,Other Arizona Users Pumping; Lees Ferry to Davis Dam,AZ,35.5,-114.7,,US/Mountain,,,,0,,,,diversion,,LC
otherarizonauserspumpingbelowimperialdam,Other Arizona Users Pumping - below Imperial Dam,AZ,32.75,-114.5,,US/Mountain,,,,0,,,,diversion,,LC
otherarizonauserspumpingdavistoparker,Other Arizona Users Pumping - Davis to Parker,AZ,35,-114.7,,US/Mountain,,,,0,,,,diversion,,LC
otherarizonauserspumpingparkertoimperial,Other Arizona Users Pumping - Parker to Imperial,AZ,33.7,-114.3,,US/Mountain,,,,0,,,,diversion,,LC
othercaliforniauserspumpingbelowimperialdam,Other California Users Pumping - below Imperial Dam,CA,32.7,-114.5,,US/Pacific,,,,0,,,,diversion,,LC
othercaliforniauserspumpingdavistoparker,Other California Users Pumping - Davis to Parker,CA,34.8,-114.5,,US/Pacific,,,,0,,,,diversion,,LC
othercaliforniauserspumpingparkertoimperial,Other California Users Pumping - Parker to Imperial,CA,33.7,-114.5,,US/Pacific,,,,0,,,,diversion,,LC
othernevadauserspumpinginfloodplaindavisdamtocalbndry,Other Nevada Users Pumping in Flood Plain Davis Dam to Cal Bndry,NV,35.1,-114.6,,US/Pacific,,,,0,,,,diversion,,LC
overlandresswe,OVERLAND RES.,CO,39.0833,-107.6333,9880,US/Mountain,,,,0,,,,snotel,,UC
owei,INL - Howe; Idaho Weather Station,ID,43.784117,-112.977317,1467.612,US/Mountain,,,m,0,agrimet_map,,,agrimet,noaa,PN
pacificcoastbuildingproductsinc,Pacific Coast Building Products Inc.,NV,36.15,-114.8,,US/Pacific,,,,0,,,,diversion,,LC
pal,Palisades Reservoir near Irwin; ID,ID,43.3381653,-111.2063599,5353,US/Mountain,00:00.0,,ft,0,cma_google,,,reservoir,pnro,PN
pali,Snake River near Irwin; ID,ID,43.35089974,-111.2188817,5353,US/Mountain,00:00.0,13032500,ft,0,Bill_KML,,,stream,usgs/pnro,PN
paloverdecanal,Palo Verde Canal,CA,33.73,-114.31,,US/Pacific,,,,0,,,,diversion,,LC
panchuelaswe,PANCHUELA,NM,35.8333,-105.6667,8400,US/Mountain,,,,0,,,,snotel,,UC
panu,UCC - Panguitch; Utah Weather Station,UT,37.86858333,-112.4217667,1996.44,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
paonia,PAONIA RESERVOIR; COLORADO,CO,38.9442,-107.3517,6447.5,US/Mountain,,,,0,,,,reservoir,,UC
pardismt,PARADISE MAIN DIVERSION; MONTANA,MT,48.56417,-109.18083,,,,,,0,,,,canal,,GP
pariariveratleesferry,PARIA RIVER AT LEES FERRY; AZ,AZ,36.8722,-111.5939,3123.4,US/Mountain,,,,0,,,,stream,,UC
parkconeswe,PARK CONE,CO,38.8167,-106.5833,9600,US/Mountain,,,,0,,,,snotel,,UC
parkerdamandgovernmentcamp,Parker Dam and Government Camp,CA,34.32,-114.16,,US/Pacific,,,,0,,,,diversion,,LC
parkreservoirswe,PARK RESERVOIR,CO,39.0333,-107.8667,9960,US/Mountain,,,,0,,,,snotel,,UC
parleyssummitswe,PARLEY'S SUMMIT,UT,40.7667,-111.6167,7500,US/Mountain,,,,0,,,,snotel,,UC
paro,Parkdale; Oregon AgriMet Weather Station,OR,45.54444,-121.61666,451.1,US/Pacific,11/1/1988,,m,0,agrimet_map,,,agrimet,pnro,PN
parrishcreekswe,PARRISH CREEK,UT,40.934,-111.8137,7740,US/Mountain,,,,0,,,,snotel,,UC
paru,UCC - Parowan; Utah Weather Station,UT,37.86226667,-112.8810667,1758.696,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
patr,PATHFINDER RESERVOIR; WYOMING,WY,42.46806,-106.85361,,,,,,0,,,,reservoir,WYAO,GP
pawy,NORTH PLATTE RIVER BL PATHFINDER DAM; WY,WY,42.465,-106.84639,,,,,,0,,,,stream,,GP
paysonrsswe,PAYSON R.S.,UT,39.9333,-111.6333,8050,US/Mountain,,,,0,,,,snotel,,UC
pbr,PILOT BUTTE OFFSTREAM; 22 MILES NW OF RIVERTON; WY,WY,43.2,-108.75,,,,,,0,,,,reservoir,WYAO,GP
pccm,PONDERA COUNTY CANAL; MONTANA,MT,48.26667,-112.2,,,,,,0,,,,canal,,GP
pcdm,PEOPLES CR BEL KUHR COULEE NR DODSON; MT,MT,48.36361,-108.71333,,,,,,0,,,,stream,,GP
pchm,PEOPLES CREEK NEAR HAYS; MT,MT,48.22361,-108.71333,,,,,,0,,,,stream,,GP
pckm,PICKFOOT CREEK; MONTANA,MT,46.58333,-111.26667,6650,,,,,0,,,,snotel,,GP
pcpb,PILOT CANAL BELOW PILOT BUTTE RESERVOIR; WYOMING,WY,43.19222,-108.74416,,,,,,0,,,,canal,,GP
pcyo,Prairie City; Oregon AgriMet Weather Station,OR,44.44083,-118.62777,1143.61,US/Pacific,4/1/1989,,m,0,agrimet_map,,,agrimet,pnro,PN
pdmlc,Lake Havasu,AZ,34.3067,-114.1364,,US/Mountain,,,,0,,,,reservoir,,LC
pecosratdamsite3nrcarlsbad,PECOS R AT DAMSITE 3 NR CARLSBAD; NM,NM,32.5112,-104.3333,,US/Mountain,,,,0,,,,stream,,UC
pecosriverabhugginscrnrroswell,PECOS RIVER AB. HUGGINS CR. NR. ROSWELL; NM,NM,33.9153,-104.2778,3680,US/Mountain,,,,0,,,,stream,,UC
pecosriveraboveacme,PECOS RIVER ABOVE ACME; NM,NM,33.6833,-104.3167,,US/Mountain,,,,0,,,,stream,,UC
pecosriverabovecanondelutanearcolonias,PECOS RIVER ABOVE CANON DEL UTA NEAR COLONIAS,NM,35.0914,-104.8,,US/Mountain,,,,0,,,,stream,,UC
pecosriverabsevenriversnrlakewood,PECOS RIVER AB SEVEN RIVERS NR LAKEWOOD; NM,NM,32.5786,-104.3783,3226,US/Mountain,,,,0,,,,stream,,UC
pecosriveratcarlsbad,PECOS RIVER AT CARLSBAD,NM,32.4111,-104.2169,,US/Mountain,,,,0,,,,stream,,UC
pecosriveratpiercecanyoncrossing,PECOS RIVER AT PIERCE CANYON CROSSING NEAR MALAGA,NM,32.1886,-103.9794,,US/Mountain,,,,0,,,,stream,,UC
pecosriveratsantarosa,PECOS RIVER AT SANTA ROSA; NM,NM,34.9433,-104.6986,4537.56,US/Mountain,,,,0,,,,stream,,UC
pecosriverbelowfortsumner,PECOS RIVER BELOW FORT SUMNER; NM,NM,34.3481,-104.1725,3915,US/Mountain,,,,0,,,,stream,,UC
pecosriverbelowmcmillandam,PECOS RIVER BELOW MCMILLAN DAM; NM,NM,32.5944,-104.3497,3238.21,US/Mountain,,,,0,,,,stream,,UC
pecosriverbelowsixmiledrawnearroswell,PECOS RIVER BELOW SIXMILE DRAW NEAR ROSWELL; NM,NM,33.85,-104.2917,,US/Mountain,,,,0,,,,stream,,UC
pecosriverblyesoarroyonrftsumner,PECOS RIVER BL. YESO ARROYO NR. FT. SUMNER; NM,NM,34.2278,-104.2292,3845,US/Mountain,,,,0,,,,stream,,UC
pecosriverkaiserchannelnearlakewood,PECOS RIVER (KAISER CHANNEL) NEAR LAKEWOOD,NM,32.6897,-104.299,,US/Mountain,,,,0,,,,stream,,UC
pecosrivernearfortsumner,PECOS RIVER NEAR FORT SUMNER,NM,34.4786,-104.2719,,US/Mountain,,,,0,,,,stream,,UC
pecosrivernearhagerman,PECOS RIVER NEAR HAGERMAN; NM,NM,33.1689,-104.3067,,US/Mountain,,,,0,,,,stream,,UC
pecosrivernearlakearthur,PECOS RIVER NEAR LAKE ARTHUR; NM,NM,32.9893,-104.321,,US/Mountain,,,,0,,,,stream,,UC
pelu,Pelican Lake; Utah Weather Station,UT,40.17426,-109.66665,1467,US/Mountain,12/3/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
pglc,Colorado River at Parker Gage,CA,34.1428,-114.3189,347.3,US/Pacific,,,,0,,,,stream,,LC
phantmco,PHANTOM VALLEY; COLORADO,CO,40.39944,-105.84722,9045,,,,,0,,,,snotel,,GP
phantomvalleyswe,PHANTOM VALLEY,CO,40.4,-105.85,9030,US/Mountain,,,,0,,,,snotel,,UC
pici,Picabo; Idaho AgriMet Weather Station,ID,43.31166,-114.16583,1493.52,US/Mountain,5/1/1982,,m,0,agrimet_map,,,agrimet,pnro,PN
picklekegswe,PICKLE KEG,UT,39.0167,-111.5833,9600,US/Mountain,,,,0,,,,snotel,,UC
picm,PIKE CREEK; MONTANA,MT,48.3,-113.33334,5930,,,,,0,,,,snotel,,GP
piedraratbridgerngrsta,PIEDRA R AT BRIDGE RNGR STA; NR PAGOSA SPGS;,CO,37.4286,-107.1928,7640.35,US/Mountain,,,,0,,,,stream,,UC
piedrariverneararboles,PIEDRA RIVER NEAR ARBOLES; CO.,CO,37.0883,-107.3972,6147.52,US/Mountain,,,,0,,,,stream,,UC
piedrarivernearpiedra,PIEDRA RIVER NEAR PIEDRA; CO.,CO,37.2222,-107.3422,6510,US/Mountain,,,,0,,,,stream,,UC
pinecreekswe,PINE CREEK,UT,38.8833,-112.25,8800,US/Mountain,,,,0,,,,snotel,,UC
pineview,PINEVIEW RESERVOIR,UT,41.16,-111.41,4818,US/Mountain,,,,0,,,,reservoir,,UC
pinresco,PINEWOOD RESERVOIR; LOVELAND; CO,CO,40.36805,-105.28638,,,,,,0,,,,reservoir,ECAO,GP
pist,PIPESTEM DAM; NORTH DAKOTA,ND,46.95639,-98.75278,,,,,,0,,,,reservoir,DKAO,GP
placamco,PLATEAU CREEK NEAR CAMEO; COLORADO,CO,39.18361,-108.26833,,,,,,0,,,,stream,,GP
platororeservoir,PLATORO RESERVOIR NEAR PAGOSA SPRINGS; COLORADO,CO,39.3653,-107.175,10048,US/Mountain,,,,0,,,,reservoir,,UC
plcm,PLACER BASIN; MONTANA,MT,45.41667,-110.1,8830,,,,,0,,,,snotel,,GP
plvu,Pleasant Valley; Utah Weather Station,UT,40.1663,-110.09471,1612,US/Mountain,12/3/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
pmai,Parma; Idaho AgriMet Weather Station,ID,43.8,-116.93333,702.56,US/Mountain,3/1/1986,,m,0,agrimet_map,,,agrimet,pnro,PN
pngo,Pine Grove; Oregon AgriMet Weather Station,OR,45.65222,-121.50916,188.98,US/Pacific,11/1/1988,,m,0,agrimet_map,,,agrimet,pnro,PN
pobo,Powell Butte; Oregon AgriMet Weather Station,OR,44.24833,-120.94972,975.36,US/Pacific,9/21/1993,,m,0,agrimet_map,,,agrimet,pnro,PN
pophyrco,PORPHYRY CREEK; COLORADO,CO,38.48333,-106.33334,10760,,,,,0,,,,snotel,,GP
porphyrycreekswe,PORPHYRY CREEK,CO,38.4833,-106.3333,10760,US/Mountain,,,,0,,,,snotel,,UC
ppglc,Colorado River at Picacho Park,AZ,33.0228,-114.6256,198.71,US/Mountain,,,,0,,,,stream,,YAO
pricerivernearwoodside,PRICE RIVER NEAR WOODSIDE; UT,UT,39.7189,-110.8653,6000,US/Mountain,,,,0,,,,stream,,UC
prkw,PARKER PEAK; WYOMING,WY,44.73333,-109.91666,9400,,,,,0,,,,snotel,,GP
prpm,PORCUPINE; MONTANA,MT,46.11666,-110.46667,6500,,,,,0,,,,snotel,,GP
psfi,Post Falls; Idaho Weather Station,ID,47.713664,-116.970096,665,US/Pacific,11/18/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
pshr,PISHKUN RESERVOIR NEAR AUGUSTA; MONTANA,MT,47.67667,-112.49667,,,,,,0,,,,reservoir,MTAO,GP
psti,Preston; Idaho Weather Station,ID,42.10715,-111.89363,1335,US/Mountain,11/5/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
ptr,PACTOLA RESERVOIR NEAR RAPID CITY; SOUTH DAKOTA,SD,44.07222,-103.48805,,,,,,0,,,,reservoir,DKAO,GP
puer,PUEBLO RESERVOIR;ARKANSAS RIVER NR PUEBLO; COLORADO,CO,38.25972,-104.71806,4850,,7/24/2007,,,0,,,,reservoir,ECAO,GP
puerwxco,PUEBLO FIELD OFFICE WEATHER STATION; COLORADO,CO,38.25945,-104.71806,4869,,,,,0,,,,weather,,GP
pumpedfromsouthgilawellsdpocs,Pumped from South Gila Wells (DPOC'S),AZ,32.75,-114.5,,US/Mountain,,,,0,,,,diversion,,LC
purbtrco,PURGATORIE RIVER BELOW TRINIDAD RESERVOIR; CO,CO,37.14389,-104.54722,,,,,,0,,,,stream,,GP
purlasco,PURGATORIE RIVER NEAR LAS ANIMAS; CO,CO,38.03389,-103.2,,,,,,0,,,,stream,,GP
purmadco,PURGATORIE RIVER AT MADRID; CO,CO,37.12944,-104.63944,,,,,,0,,,,stream,,GP
purninco,PURGATORIE RIVER AT NINEMILE DAM; NR HIGBEE; CO,CO,37.71472,-103.50777,,,,,,0,,,,stream,,GP
purthaco,PURGATORIE RIVER NEAR THATCHER; CO,CO,37.35639,-103.89972,,,,,,0,,,,stream,,GP
purtrico,PURGATORIE RIVER AT TRINIDAD; CO,CO,37.17083,-104.50861,,,,,,0,,,,stream,,GP
pvan,DRI - Paradise Valley; Nevada Weather Station,NV,41.185556,-117.660278,1341.12,US/Pacific,11/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
pvc,Palo Verde Main Canal,CA,33.7169,-114.5047,,US/Pacific,,,,0,,,,diversion,,LC
pvidc28lowerspill,PVID C-28 Lower Spill,CA,32.87,-114.48,,US/Pacific,,,,0,,,,canal,,LC
pvidc28upperspill,PVID C-28 Upper Spill,AZ,32.88,-114.46,,US/Mountain,,,,0,,,,canal,,LC
pvidccanalspill,PVID C-Canal Spill,AZ,32.88,-114.46,,US/Mountain,,,,0,,,,canal,,LC
pvidd10112spill,PVID D-10-11-2 Spill,AZ,32.87,-114.48,,US/Mountain,,,,0,,,,canal,,LC
pvidd10115spill,PVID D-10-11-5 Spill,AZ,32.88,-114.46,,US/Mountain,,,,0,,,,canal,,LC
pvidd231spill,PVID D-23-1 Spill,AZ,32.88,-114.46,,US/Mountain,,,,0,,,,canal,,LC
pvidd23spill,PVID D-23 Spill,AZ,32.88,-114.46,,US/Mountain,,,,0,,,,canal,,LC
pvidfcanalspill,PVID F-Canal Spill,CA,32.73,-114.49,,US/Pacific,,,,0,,,,canal,,LC
pvlc,Colorado River Below Palo Verde Dam,AZ,33.7319,-114.4978,271.9,US/Mountain,,,,0,,,,stream,,LC
pvof,Palo Verde Outfall Drain,CA,33.3356,-114.7094,,US/Pacific,,,,0,,,,canal,,LC
pwdw,POWDER RIVER PASS; WYOMING,WY,44.16667,-107.13333,9480,,,,,0,,,,snotel,,GP
pwln,DRI - Pahranagat NWR; Nevada Weather Station,NV,37.245556,-115.106389,982.98,US/Pacific,7/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
quartzcreeknearohiocity,QUARTZ CREEK NEAR OHIO CITY; CO,CO,38.5597,-106.6358,8430,US/Mountain,,,,0,,,,stream,,UC
quemazonswe,QUEMAZON,NM,35.8333,-106.3833,9500,US/Mountain,,,,0,,,,snotel,,UC
